사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020041700100445,2020년 4월 17일 20시,금요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,60세,부상신고
2020041700100465,2020년 4월 17일 21시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,승용,남,29세,경상
2020041700100532,2020년 4월 17일 23시,금요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,34세,상해없음,승용,남,22세,경상
2020041700100533,2020년 4월 17일 23시,금요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,부상신고,승용,남,73세,부상신고
2020041800100038,2020년 4월 18일 03시,토요일,서울특별시 강남구 삼성동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,74세,경상,승용,남,60세,경상
2020041800100098,2020년 4월 18일 08시,토요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승용,남,52세,경상
2020041800100115,2020년 4월 18일 09시,토요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,67세,상해없음,보행자,남,29세,중상
2020041800100197,2020년 4월 18일 12시,토요일,서울특별시 강남구 신사동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,승용,여,45세,경상
2020041800100231,2020년 4월 18일 13시,토요일,서울특별시 강남구 신사동,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,기타 - 기타,승용,남,27세,상해없음,자전거,남,31세,중상
2020041800100235,2020년 4월 18일 13시,토요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,상해없음,승용,남,31세,경상
2020041800100300,2020년 4월 18일 15시,토요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,여,50세,상해없음,보행자,여,33세,경상
2020041800100301,2020년 4월 18일 15시,토요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,28세,경상
2020041800100342,2020년 4월 18일 16시,토요일,서울특별시 강남구 일원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,53세,상해없음
2020041900100024,2020년 4월 19일 01시,일요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,54세,경상
2020041900100026,2020년 4월 19일 01시,일요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,58세,경상
2020041900100042,2020년 4월 19일 02시,일요일,서울특별시 강남구 논현동,부상신고사고,0,0,0,4,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,18세,부상신고
2020041900100103,2020년 4월 19일 11시,일요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,49세,경상
2020041900100122,2020년 4월 19일 12시,일요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,이륜,남,35세,경상
2020041900100238,2020년 4월 19일 17시,일요일,서울특별시 강남구 청담동,경상사고,0,0,3,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,남,50세,경상
2020041900100290,2020년 4월 19일 19시,일요일,서울특별시 강남구 신사동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승용,남,35세,경상
2020041900100331,2020년 4월 19일 20시,일요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,이륜,남,39세,상해없음
2020041900100362,2020년 4월 19일 21시,일요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,68세,상해없음,승용,남,45세,경상
2020042000100041,2020년 4월 20일 06시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,남,49세,경상
2020042000100101,2020년 4월 20일 09시,월요일,서울특별시 강남구 압구정동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,승용,남,33세,경상
2020042000100126,2020년 4월 20일 10시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,66세,기타불명,승용,남,43세,경상
2020042000100186,2020년 4월 20일 12시,월요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,26세,상해없음,승합,남,64세,경상
2020042000100188,2020년 4월 20일 12시,월요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승합,남,70세,상해없음,보행자,여,37세,경상
2020042000100189,2020년 4월 20일 12시,월요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,승용,여,63세,경상
2020042000100395,2020년 4월 20일 18시,월요일,서울특별시 강남구 도곡동,경상사고,0,0,3,1,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로안,승합,남,52세,상해없음,승용,여,50세,경상
2020042000100396,2020년 4월 20일 18시,월요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승합,남,55세,상해없음
2020042000100426,2020년 4월 20일 19시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,이륜,남,46세,상해없음,승용,여,29세,경상
2020042000100460,2020년 4월 20일 20시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,67세,경상
2020042000100503,2020년 4월 20일 22시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,48세,경상
2020042000100519,2020년 4월 20일 23시,월요일,서울특별시 강남구 개포동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,이륜,남,27세,중상
2020042000100520,2020년 4월 20일 23시,월요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,49세,상해없음,승용,여,47세,경상
2020042100100015,2020년 4월 21일 02시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,이륜,남,28세,경상
2020042100100047,2020년 4월 21일 07시,화요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,40세,경상
2020042100100111,2020년 4월 21일 09시,화요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,기타불명,승용,남,29세,경상
2020042100100185,2020년 4월 21일 12시,화요일,서울특별시 강남구 삼성동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 기타,맑음,단일로 - 기타,이륜,남,18세,상해없음,승용,여,54세,상해없음
2020042100100317,2020년 4월 21일 16시,화요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,기타불명,승용,남,34세,중상
2020042100100453,2020년 4월 21일 20시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,기타불명,승용,남,60세,경상
2020042100100454,2020년 4월 21일 20시,화요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,이륜,남,30세,경상
2020042200100088,2020년 4월 22일 08시,수요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,승용,여,48세,경상
2020042200100089,2020년 4월 22일 08시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,개인형이동수단(PM),남,39세,경상
2020042200100092,2020년 4월 22일 08시,수요일,서울특별시 강남구 율현동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,경상,화물,남,32세,경상
2020042200100235,2020년 4월 22일 13시,수요일,서울특별시 강남구 삼성동,중상사고,0,1,1,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,이륜,남,50세,중상
2020042200100236,2020년 4월 22일 13시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,승용,남,31세,경상
2020042200100237,2020년 4월 22일 13시,수요일,서울특별시 강남구 수서동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,여,80세,중상
2020042300100122,2020년 4월 23일 09시,목요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,70세,상해없음,보행자,여,33세,경상
2020042300100127,2020년 4월 23일 09시,목요일,서울특별시 강남구 수서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,승용,여,39세,경상
2020042300100248,2020년 4월 23일 14시,목요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,보행자,남,15세,경상
2020042300100343,2020년 4월 23일 17시,목요일,서울특별시 강남구 삼성동,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 기타,맑음,단일로 - 기타,승용,남,44세,부상신고,승용,남,40세,경상
2020042300100400,2020년 4월 23일 18시,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,여,41세,경상
2020042300100439,2020년 4월 23일 19시,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,여,25세,경상
2020042300100440,2020년 4월 23일 19시,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,여,25세,경상
2020042300100441,2020년 4월 23일 19시,목요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,여,46세,경상
2020042400100043,2020년 4월 24일 04시,금요일,서울특별시 강남구 개포동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,17세,중상,승용,남,48세,상해없음
2020042400100057,2020년 4월 24일 06시,금요일,서울특별시 강남구 세곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,48세,상해없음,승용,남,38세,중상
2020042400100058,2020년 4월 24일 06시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,67세,상해없음,승용,여,35세,경상
2020042400100152,2020년 4월 24일 10시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,남,75세,상해없음,승용,여,37세,경상
2020042400100153,2020년 4월 24일 10시,금요일,서울특별시 강남구 논현동,경상사고,0,0,2,0,차대차 - 추돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,승용,남,23세,경상
2020042400100156,2020년 4월 24일 10시,금요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,승용,남,52세,경상
2020042400100234,2020년 4월 24일 12시,금요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,60세,상해없음,승합,남,48세,경상
2020042400100261,2020년 4월 24일 13시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,32세,경상
2020042400100340,2020년 4월 24일 15시,금요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,26세,상해없음,보행자,여,64세,경상
2020042400100385,2020년 4월 24일 16시,금요일,서울특별시 강남구 개포동,중상사고,0,1,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,82세,상해없음,승용,여,61세,중상
2020042400100469,2020년 4월 24일 18시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,52세,경상
2020042400100514,2020년 4월 24일 19시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승용,남,45세,경상
2020042400100629,2020년 4월 24일 23시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,여,26세,경상
2020042500100034,2020년 4월 25일 02시,토요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 추돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,기타불명,승용,남,65세,중상
2020042500100048,2020년 4월 25일 03시,토요일,서울특별시 강남구 삼성동,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,42세,부상신고
2020042500100126,2020년 4월 25일 09시,토요일,서울특별시 강남구 세곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,39세,상해없음,승용,여,36세,경상
2020042500100156,2020년 4월 25일 10시,토요일,서울특별시 강남구 율현동,경상사고,0,0,3,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,여,40세,경상
2020042500100212,2020년 4월 25일 12시,토요일,서울특별시 강남구 신사동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 기타,맑음,교차로 - 교차로안,이륜,남,49세,경상,승용,남,57세,상해없음
2020042500100316,2020년 4월 25일 15시,토요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,보행자,여,31세,경상
2020042500100523,2020년 4월 25일 21시,토요일,서울특별시 강남구 역삼동,중상사고,0,1,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,38세,경상,이륜,남,29세,중상
2020042500100524,2020년 4월 25일 21시,토요일,서울특별시 강남구 논현동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,31세,경상
2020042500100558,2020년 4월 25일 22시,토요일,서울특별시 강남구 개포동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,43세,상해없음,승용,남,40세,경상
2020042600100087,2020년 4월 26일 08시,일요일,서울특별시 강남구 청담동,중상사고,0,1,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,34세,중상
2020042600100273,2020년 4월 26일 16시,일요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,29세,부상신고,승용,여,39세,상해없음
2020042600100419,2020년 4월 26일 21시,일요일,서울특별시 강남구 일원동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,45세,경상
2020042600100447,2020년 4월 26일 22시,일요일,서울특별시 강남구 신사동,사망사고,1,0,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,34세,사망,,,,
2020042700100014,2020년 4월 27일 02시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,남,61세,경상
2020042700100029,2020년 4월 27일 05시,월요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,61세,경상
2020042700100048,2020년 4월 27일 07시,월요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,26세,경상
2020042700100076,2020년 4월 27일 08시,월요일,서울특별시 강남구 논현동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,여,28세,경상,승용,남,40세,경상
2020042700100137,2020년 4월 27일 10시,월요일,서울특별시 강남구 신사동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,승용,여,71세,경상
2020042700100141,2020년 4월 27일 10시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,남,66세,상해없음,승용,남,41세,경상
2020042700100173,2020년 4월 27일 11시,월요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,53세,상해없음,자전거,남,45세,경상
2020042700100244,2020년 4월 27일 13시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,35세,기타불명,승용,여,67세,경상
2020042700100284,2020년 4월 27일 14시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,28세,상해없음,승용,여,28세,경상
2020042700100408,2020년 4월 27일 17시,월요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,여,35세,경상
2020042700100488,2020년 4월 27일 19시,월요일,서울특별시 강남구 신사동,경상사고,0,0,2,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 고가도로위,승용,남,42세,상해없음,승용,여,26세,경상
2020042700100586,2020년 4월 27일 22시,월요일,서울특별시 강남구 논현동,부상신고사고,0,0,0,1,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,71세,상해없음,개인형이동수단(PM),여,20세,부상신고
2020042700100587,2020년 4월 27일 22시,월요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,흐림,기타 - 기타,승용,남,36세,상해없음,보행자,남,34세,중상
2020042700100606,2020년 4월 27일 23시,월요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,61세,경상
2020042700100607,2020년 4월 27일 23시,월요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,경상,승용,남,52세,상해없음
2020042800100004,2020년 4월 28일 00시,화요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,승용,남,38세,경상
2020042800100015,2020년 4월 28일 01시,화요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,이륜,남,44세,중상
2020042800100028,2020년 4월 28일 03시,화요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,흐림,기타 - 기타,건설기계,남,26세,상해없음,승용,남,50세,상해없음
2020042800100029,2020년 4월 28일 03시,화요일,서울특별시 강남구 도곡동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,경상,승용,남,30세,중상
2020042800100342,2020년 4월 28일 15시,화요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,승용,남,51세,경상
2020042800100420,2020년 4월 28일 17시,화요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 기타,맑음,단일로 - 기타,승용,남,71세,상해없음,승용,남,59세,경상
2020042800100545,2020년 4월 28일 20시,화요일,서울특별시 강남구 압구정동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,55세,상해없음,승용,남,70세,경상
2020042900100002,2020년 4월 29일 00시,수요일,서울특별시 강남구 도곡동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,이륜,남,57세,중상
2020042900100042,2020년 4월 29일 05시,수요일,서울특별시 강남구 논현동,사망사고,1,1,1,0,차대차 - 측면충돌,신호위반,포장 - 기타,맑음,교차로 - 교차로안,승용,남,22세,상해없음,승용,여,63세,사망
2020042900100218,2020년 4월 29일 12시,수요일,서울특별시 강남구 일원동,중상사고,0,2,0,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,18세,상해없음,특수,남,46세,중상
2020042900100280,2020년 4월 29일 14시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,43세,부상신고,승용,남,54세,경상
2020042900100321,2020년 4월 29일 15시,수요일,서울특별시 강남구 신사동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,49세,상해없음,보행자,여,13세,중상
2020042900100322,2020년 4월 29일 15시,수요일,서울특별시 강남구 압구정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,기타불명,화물,남,54세,경상
2020042900100515,2020년 4월 29일 19시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,보행자,남,31세,경상
2020042900100516,2020년 4월 29일 19시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,40세,경상,승용,여,46세,상해없음
2020042900100673,2020년 4월 29일 23시,수요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,75세,상해없음,승용,남,30세,상해없음
2020043000100072,2020년 4월 30일 05시,목요일,서울특별시 강남구 역삼동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,58세,경상,승용,남,43세,경상
2020043000100074,2020년 4월 30일 05시,목요일,서울특별시 강남구 자곡동,중상사고,0,2,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,중상,승용,남,48세,중상
2020043000100084,2020년 4월 30일 06시,목요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,30세,상해없음,화물,남,65세,중상
2020043000100126,2020년 4월 30일 09시,목요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,82세,상해없음,화물,남,29세,경상
2020043000100147,2020년 4월 30일 10시,목요일,서울특별시 강남구 일원동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,45세,경상,자전거,남,56세,경상
